PUF_ID,final_weight,REGION,STRATUM1,LANG,Q1_HS,Q2_COL_CREDIT,Q3_Q3_A_R,Q3_Q3_B_R,Q3_Q3_C_R,Q3_Q3_D_R,Q3_Q3_E_R,Q4_HIGHEST_EDU_FOS,Q5_COL_ENROLL,Q6_EDU_PLAN,Q7A,Q7_B_DEGREE_PLAN_FOS,Q8_ESL,Q9_CERT_LIC,Q10_NUM_ACTIVE,Q11_MOST_IMP_CERT_LIC,Q12_CERT_LIC_WORK,Q13_CERT_LIC_REQ,Q14_CERT_LIC_REV,Q15_Q15_A_R,Q15_Q15_B_R,Q15_Q15_C_R,Q15_D_SPECIFY_FLAG,Q16_CERT_LIC_CUR_JOB,Q17_A,Q17_B,Q17_C,Q17_D,Q18_A,Q18_C,Q18_D,Q18_D_SPECIFY,Q19_CERTIFICATE_FOS,Q21_CERTIFICATE_HOURS,Q22_CERTIFICATE_ENROLL,Q23_CERTIFCATE_CREDITS,Q24_CERTIFICATE_TRAIN,Q25_CERTIFICATE_JOB,Q26_A,Q26_B,Q26_C,Q27_APP,Q28_APP_WORK,Q29_Q29_A_R,Q29_Q29_B_R,Q29_Q29_C_R,Q29_Q29_D_R,Q29_Q29_E_R,Q30_APP_CERT_LIC,Q31_APP_CERTIFICATE,Q32_APP_JOB,Q33_APP_SKILL_USE,Q34_A,Q34_B,Q34_C,Q35_EMPLOYED,Q36_FULL_TIME,Q37_WEEKS_WORKED,Q38_HOURS_WORKED,Q39_EARNINGS,Q40_BUSINESS_TYPE,Q43_JOB_LIC,Q44_MILITARY,Q45_GENDER,Q46_MARITAL_STATUS,Q47_AGE,Q48_HISPANIC,Q49_RACE_01,Q49_RACE_02,Q49_RACE_03,Q49_RACE_04,Q49_RACE_05,Q49_RACE_06,Q49_RACE_07,Q50_INTERNET,Q51_CITIZENSHIP
99011780,392.78373827,MIDWEST,1,1,2,3,,,,,,17,1,,,,1,2,2,14,17,2,2,1,2,2,0,1,3,3,2,2,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,40,1,14,2,1,1,3,51,1,0,0,1,0,0,0,0,2,1
99032090,183.04950013,MIDWEST,1,1,2,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,4,30,2,1,1,1,2,5,24,1,1,0,1,0,0,0,0,2,1
99047860,411.90435226,MIDWEST,1,1,2,4,1,2,1,1,1,21,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,5,40,2,12,1,1,1,5,28,1,1,0,1,0,0,0,0,2,1
99006390,5887.3746532,MIDWEST,1,1,2,4,1,2,1,1,1,7,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,4,30,4,7,1,1,1,5,52,1,1,0,0,0,0,0,0,2,1
99018950,10658.409399,WEST,17,1,2,4,1,2,1,1,1,1,2,2,4,13,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,36,2,17,1,1,1,5,26,1,0,0,0,1,0,0,0,2,1
99051270,10923.836795,WEST,17,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,5,60,2,1,0,0,0,0,0,0,2,1
99026220,19465.048481,WEST,17,1,2,4,1,2,1,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,5,22,1,1,0,0,1,0,0,0,2,1
99061890,6114.6195069,WEST,17,1,2,4,1,2,1,1,1,2,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,6,1,1,2,5,59,1,0,0,0,1,0,0,0,2,2
99007450,131228.15298,WEST,17,1,2,4,1,2,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,9,1,1,1,1,54,1,1,0,0,0,0,0,0,2,1
99028460,97429.560142,WEST,17,1,2,4,1,2,2,1,1,22,1,,,,1,2,1,8,2,1,2,1,2,2,0,3,1,1,2,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,9,14,1,1,1,1,49,1,1,0,0,0,0,0,0,2,1
99022920,40654.582695,WEST,17,1,2,2,,,,,,11,2,2,4,11,2,1,,,,,,,,,0,,,,,,2,1,2,2,6,4,4,2,1,3,3,2,3,3,2,1,1,1,1,2,1,1,4,4,2,3,3,2,1,2,40,3,6,1,1,1,1,36,1,0,0,0,1,0,0,0,2,3
99048100,151706.80735,WEST,19,1,3,1,,,,,,,1,,,,1,2,4,18,14,2,2,1,2,2,0,1,3,3,3,3,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,4,1,1,64,1,1,0,0,0,0,0,0,2,1
99026910,153932.14227,WEST,19,1,2,4,2,1,1,1,1,2,1,,,,1,1,,,,,,,,,0,,,,,,1,1,2,1,1,1,4,2,2,4,3,1,3,1,,,,,,,,,,,,,,2,2,1,50,8,4,1,1,2,1,55,1,1,0,0,0,0,0,0,2,1
99020280,99659.58873,WEST,19,2,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,4,30,1,8,1,1,2,1,50,2,0,0,0,0,0,1,0,2,2
99055970,8890.2827324,MIDWEST,2,1,2,4,1,2,2,1,1,15,1,,,,1,2,2,6,8,2,2,2,2,2,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,36,6,6,2,1,2,1,26,1,1,0,0,0,0,0,0,2,1
99052520,81318.733058,WEST,19,1,2,3,,,,,,21,3,2,3,21,1,1,,,,,,,,,0,,,,,,1,1,2,1,14,5,4,1,1,3,2,1,1,1,,,,,,,,,,,,,,2,1,2,20,1,16,1,1,1,5,20,2,1,0,0,0,0,1,0,2,1
99019280,9660.0633456,MIDWEST,2,1,2,3,,,,,,10,2,1,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,3,40,2,10,2,1,2,5,21,1,1,0,0,0,0,0,0,2,3
99010000,343.64869335,MIDWEST,2,1,3,4,2,2,1,1,1,2,3,2,1,2,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,6,2,1,1,1,1,1,2,4,4,3,3,3,2,2,2,33,5,13,1,1,2,3,27,1,0,0,0,0,0,1,0,2,3
99048210,8890.2827324,MIDWEST,2,1,2,4,1,2,2,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,50,8,8,1,1,2,5,29,1,1,0,0,0,0,0,0,2,1
99007020,133953.90474,MIDWEST,2,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,40,2,20,1,1,1,5,18,1,1,0,0,0,0,0,0,2,1
99045310,590.78850271,MIDWEST,2,1,2,4,1,2,2,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,42,8,13,1,1,2,1,55,1,0,0,0,1,0,0,0,2,2
99057970,2290.6163114,MIDWEST,2,1,2,4,1,2,2,1,1,12,1,,,,2,1,,,,,,,,,0,,,,,,1,1,2,1,17,4,4,1,1,2,1,1,2,1,,,,,,,,,,,,,,2,2,1,40,8,10,1,1,1,1,53,1,0,0,0,1,0,0,0,2,2
99026060,1527.077541,MIDWEST,2,1,2,4,1,2,2,1,1,12,1,,,,2,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,41,8,10,1,1,1,1,46,1,0,0,0,1,0,0,0,2,3
99012090,847.0961317,WEST,16,1,3,2,,,,,,8,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,3,8,1,1,1,5,29,1,0,0,1,0,0,0,0,2,1
99052310,47065.47188,WEST,19,1,2,2,,,,,,6,2,2,4,6,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,5,36,2,13,1,1,1,5,21,1,0,0,0,1,0,0,0,2,1
99049260,84636.878815,MIDWEST,3,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,36,3,16,1,1,2,5,45,1,0,1,0,0,0,0,0,2,1
99015250,32955.415885,MIDWEST,2,1,2,4,1,2,1,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,46,8,9,1,1,1,1,41,1,1,0,0,0,0,0,0,2,1
99050170,21737.410549,MIDWEST,2,1,3,4,1,2,1,1,1,12,2,2,4,6,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,8,18,1,1,1,5,25,1,1,0,0,0,0,0,0,2,1
99052000,2014.5223817,MIDWEST,2,1,2,4,1,2,2,1,1,8,1,,,,1,2,3,3,9,1,1,1,1,2,0,3,2,2,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,9,1,1,1,1,32,1,0,0,0,1,0,0,0,2,3
99002960,12749.634701,MIDWEST,2,1,2,4,1,2,1,1,1,11,1,,,,1,2,1,7,6,2,2,2,2,1,0,1,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,35,1,1,0,0,0,0,0,0,2,1
99048590,8519.0414442,MIDWEST,2,1,2,4,1,2,2,1,1,6,1,,,,1,2,1,9,7,2,2,1,2,2,0,3,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,4,7,2,1,1,1,60,1,1,0,0,0,0,0,0,2,1
99016020,6739.1413553,MIDWEST,2,1,2,4,1,2,2,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,2,1,5,3,4,2,2,1,3,2,2,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,47,1,1,0,0,0,0,0,0,2,1
99034120,4333.5670926,MIDWEST,2,1,2,4,1,2,1,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,14,1,1,1,1,54,1,0,0,0,1,0,0,0,2,2
99060880,119187.38152,SOUTH,14,1,1,,,,,,,,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,3,51,2,1,0,0,0,0,0,0,1,3
99053590,160950.46148,SOUTH,14,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,24,3,14,1,1,2,1,40,1,1,0,0,0,0,0,0,2,1
99015570,72654.577817,SOUTH,14,1,2,4,2,1,1,1,1,1,2,1,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,3,2,2,2,2,2,2,1,2,4,4,3,2,3,2,2,2,50,4,6,2,1,2,5,36,2,0,0,0,0,0,1,0,2,2
99009200,68670.486823,SOUTH,14,1,2,3,,,,,,12,3,2,2,21,1,2,1,4,8,2,2,2,1,1,0,1,2,4,2,4,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,20,2,1,0,0,0,0,0,0,2,3
99017240,66439.72582,WEST,19,2,2,1,,,,,,,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,38,2,1,0,0,0,0,0,0,2,3
99057760,133194.13615,WEST,19,1,2,3,,,,,,1,1,,,,1,2,32,9,7,2,2,1,2,1,0,3,2,3,2,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,39,6,7,2,1,2,5,32,1,1,0,0,0,0,0,0,2,1
99024080,84636.878815,MIDWEST,3,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,42,1,0,1,0,0,0,0,0,2,1
99052550,2184.2291304,SOUTH,12,1,2,4,1,2,2,1,1,6,1,,,,1,2,1,9,13,1,2,2,2,2,0,3,3,3,3,2,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,7,7,1,1,1,5,48,1,0,0,0,1,0,0,0,2,1
99008460,516.98215402,SOUTH,12,1,2,4,1,2,1,1,1,15,1,,,,1,2,1,5,8,2,2,2,1,2,0,3,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,8,2,1,2,4,59,1,0,1,0,0,0,0,0,2,2
99001890,113563.29902,SOUTH,12,1,2,4,1,2,1,1,1,21,3,2,5,15,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,5,35,1,8,1,1,1,1,23,1,1,0,0,0,0,0,0,2,1
99032420,8166.343085,SOUTH,12,1,2,4,2,1,1,1,1,18,2,2,3,19,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,30,2,1,2,1,2,5,22,1,0,1,0,0,0,0,0,2,3
99058730,38148.189599,SOUTH,12,1,2,4,1,2,2,1,1,21,3,2,6,21,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,20,3,6,1,1,2,5,34,1,1,0,0,0,0,0,0,2,1
99053610,6857.5739992,SOUTH,12,1,2,3,,,,,,21,3,2,3,21,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,5,25,1,0,0,0,1,0,0,0,2,3
99054790,374.66715543,NORTHEAST,9,1,2,4,1,2,1,1,1,6,1,,,,2,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,5,35,4,6,1,1,2,2,64,2,0,0,0,0,0,1,0,2,2
99003990,3442.152544,WEST,18,1,1,,,,,,,,2,2,1,16,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,3,10,2,1,1,1,2,3,27,2,0,0,0,0,0,1,0,2,3
99040470,36465.295303,NORTHEAST,9,1,2,4,1,2,1,2,1,15,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,80,7,8,1,1,1,5,27,1,1,0,0,0,0,0,0,2,1
99043390,21387.975045,NORTHEAST,9,1,2,4,1,2,2,2,1,15,1,,,,1,1,,,,,,,,,0,,,,,,2,1,2,1,14,4,3,2,1,2,3,2,2,1,,,,,,,,,,,,,,2,2,1,35,5,6,1,1,2,1,55,1,1,0,0,0,0,0,0,2,2
99042040,5043.4589063,NORTHEAST,9,1,2,4,1,2,2,1,1,16,1,,,,2,1,,,,,,,,,0,,,,,,2,1,2,1,15,4,1,2,1,2,2,1,3,1,,,,,,,,,,,,,,2,2,6,40,1,14,1,1,1,5,23,2,0,0,1,0,0,0,0,2,1
99043780,72511.420556,SOUTH,14,2,3,-3,,,,,,,1,,,,2,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,35,2,0,0,0,0,0,1,0,2,3
99014170,118567.99576,NORTHEAST,9,1,2,4,1,2,1,1,1,14,1,,,,1,2,1,20,1,2,2,1,2,2,0,3,2,3,2,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,30,3,1,2,1,1,5,28,1,1,0,0,0,0,0,0,2,1
99055070,72654.577817,SOUTH,14,1,2,4,2,1,1,1,1,23,1,,,,1,2,1,12,13,1,2,1,2,1,0,2,1,2,2,2,2,1,2,2,5,3,4,2,2,2,1,1,2,1,,,,,,,,,,,,,,2,2,1,40,8,11,1,1,2,1,35,2,1,0,0,0,0,0,0,2,1
99034850,17226.555865,WEST,19,2,2,3,,,,,,8,1,,,,2,1,,,,,,,,,0,,,,,,2,1,2,2,6,1,3,2,1,3,2,2,3,1,,,,,,,,,,,,,,2,2,1,40,2,7,1,1,2,1,31,2,1,0,0,0,0,0,0,2,3
99007800,37601.661405,SOUTH,14,1,2,3,,,,,,1,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,26,2,1,0,0,0,0,0,0,2,3
99007610,18800.830702,SOUTH,14,1,2,3,,,,,,2,1,,,,1,1,,,,,,,,,0,,,,,,2,1,2,2,5,5,3,2,1,4,3,2,3,1,,,,,,,,,,,,,,2,2,1,40,3,7,1,1,2,3,34,2,1,0,0,0,0,0,0,1,1
99013430,108459.23041,SOUTH,14,1,2,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,5,1,1,1,1,49,2,1,0,0,0,0,0,0,1,1
99017190,5734.9378659,MIDWEST,3,1,2,3,,,,,,11,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,62,1,0,0,0,0,0,1,0,2,1
99050020,13223.643503,MIDWEST,3,1,2,4,1,2,1,1,1,22,1,,,,1,2,2,7,6,2,2,2,1,1,0,3,3,3,3,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,5,40,7,6,2,1,2,5,53,1,0,1,0,0,0,0,0,2,1
99036520,37601.661405,SOUTH,14,1,2,2,,,,,,17,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,30,2,0,0,0,0,0,1,0,2,
99011790,87519.955182,SOUTH,14,1,2,4,2,1,1,1,1,21,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,38,3,6,1,1,2,5,23,2,1,0,0,0,0,0,0,2,1
99054880,8613.2779325,WEST,19,1,2,2,,,,,,17,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,4,17,1,1,2,5,33,2,0,0,0,0,0,1,0,2,1
99010080,11525.749942,SOUTH,12,1,2,4,1,2,1,2,1,15,2,2,5,15,1,2,1,1,8,2,2,2,1,2,0,3,3,3,3,3,2,1,2,1,14,4,3,2,1,3,1,1,2,1,,,,,,,,,,,,,,2,2,3,40,6,8,2,1,1,5,29,1,0,0,0,1,0,0,0,2,1
99056660,154338.59082,WEST,19,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,60,8,12,2,1,1,1,53,1,1,0,0,0,0,0,0,2,1
99013530,137818.101,SOUTH,14,1,2,4,1,2,1,1,1,16,3,2,4,11,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,4,45,3,16,1,1,1,5,28,1,1,0,0,0,0,0,0,2,1
99009940,11976.632582,SOUTH,14,1,2,4,1,2,2,1,1,15,1,,,,1,2,1,5,8,2,2,2,1,1,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,38,6,8,2,1,2,3,43,2,1,0,0,0,0,0,0,2,1
99037140,22658.33024,SOUTH,14,2,2,4,2,2,1,1,1,11,1,,,,2,2,1,7,6,2,2,2,1,1,0,3,3,2,3,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,2,6,2,1,2,3,55,2,1,0,0,0,0,0,0,2,2
99047480,164827.45023,SOUTH,12,1,2,4,2,1,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,54,1,1,0,0,0,0,0,0,2,1
99051610,20464.484916,SOUTH,12,1,3,1,,,,,,,1,,,,2,2,1,19,12,3,2,1,2,1,0,3,3,3,3,3,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,4,45,3,12,2,1,2,1,42,1,0,0,0,1,0,0,0,2,2
99041590,8613.2779325,WEST,19,1,2,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,40,4,6,2,1,2,1,26,2,0,0,0,0,0,1,0,2,1
99000250,7209.2236562,SOUTH,12,1,2,4,1,2,1,1,1,15,3,2,4,15,1,2,1,5,8,2,2,2,1,2,0,3,3,3,3,2,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,7,8,2,1,1,1,27,1,0,1,0,0,0,0,0,2,2
99062160,1117.5198898,SOUTH,12,1,2,4,2,2,2,1,1,15,1,,,,1,2,1,5,8,2,2,2,2,2,0,3,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,40,8,8,2,1,2,1,39,1,0,1,0,0,0,0,0,2,2
99014790,23052.658233,SOUTH,12,1,2,4,1,2,1,1,1,2,1,,,,1,2,3,9,7,2,2,1,2,2,0,3,2,3,3,2,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,7,7,2,1,1,1,62,1,1,0,0,0,0,0,0,2,1
99049670,149309.98285,SOUTH,12,1,2,3,,,,,,1,1,,,,1,2,1,15,3,2,2,2,1,2,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,5,2,2,1,1,1,57,1,1,0,0,0,0,0,0,2,1
99036950,25047.454147,SOUTH,12,1,2,3,,,,,,8,3,2,4,6,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,2,,,,,,,,,,,,,,1,,6,6,2,9,1,1,1,5,22,1,0,0,0,1,0,0,0,2,3
99010940,24370.1292,SOUTH,12,1,2,4,1,2,2,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,27,9,11,1,1,1,1,64,1,1,0,0,0,0,0,0,2,2
99022170,38556.860323,SOUTH,12,1,2,4,1,1,1,2,1,15,1,,,,1,2,1,1,8,2,3,1,2,1,0,3,4,4,2,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,9,6,6,1,1,2,1,46,1,1,0,0,0,0,0,0,2,2
99024130,9803.350337,WEST,17,1,2,4,2,1,1,1,1,1,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,50,7,7,1,1,2,1,62,1,0,0,0,1,0,0,0,2,1
99038480,8663.7421527,WEST,18,1,2,4,2,1,1,1,1,15,3,2,3,15,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,36,8,8,2,1,1,1,40,1,0,1,0,0,0,0,0,2,3
99006140,95657.146228,SOUTH,14,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,8,4,20,1,1,2,4,30,2,0,0,0,0,0,1,0,2,1
99022510,1441.2067686,WEST,17,1,2,4,1,2,2,1,1,19,1,,,,1,2,2,8,2,2,1,1,2,2,0,3,2,2,3,3,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,17,1,1,2,5,26,1,0,1,0,0,0,0,0,2,2
99022380,2290.6163114,MIDWEST,2,1,2,4,2,2,2,1,1,8,1,,,,1,2,1,8,20,2,1,1,2,2,0,3,3,2,2,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,65,8,7,1,1,1,1,42,1,0,0,0,1,0,0,0,2,2
99060950,112342.25091,WEST,19,2,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,10,1,1,1,1,58,2,1,0,0,0,0,0,0,2,2
99056400,58567.536549,SOUTH,14,2,2,4,1,2,1,1,1,16,1,,,,1,1,,,,,,,,,0,,,,,,1,1,2,1,23,1,4,2,1,3,2,4,3,1,,,,,,,,,,,,,,2,1,1,30,2,1,1,1,1,1,37,2,0,1,0,0,0,0,0,1,3
99026700,15890.854662,WEST,19,1,2,4,1,2,1,1,1,22,1,,,,1,2,1,10,8,2,1,1,2,1,0,3,3,3,3,3,2,2,2,1,14,2,3,2,2,2,2,1,2,1,,,,,,,,,,,,,,2,2,3,40,5,14,2,1,2,4,38,1,0,1,0,0,0,0,0,2,1
99039010,52029.193282,SOUTH,14,1,2,4,2,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,9,1,4,2,1,52,1,0,1,0,0,0,0,0,2,1
99006480,1216.6528337,SOUTH,12,1,3,2,,,,,,15,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,3,6,2,1,2,1,2,2,2,2,2,3,3,3,2,2,1,40,3,16,1,1,2,3,52,1,1,0,1,0,0,0,0,2,1
99047150,4709.3456598,SOUTH,12,1,2,4,1,2,1,1,1,21,3,2,5,15,1,2,3,1,8,2,2,2,1,2,0,1,4,4,4,4,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,1,31,2,1,0,0,0,0,0,0,2,1
99013690,4845.1200202,SOUTH,12,1,2,2,,,,,,11,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,16,2,1,2,5,22,1,1,0,0,1,0,0,0,1,1
99010950,51813.92211,WEST,17,1,3,4,2,1,1,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,16,1,1,1,1,36,1,0,0,0,1,0,0,0,2,3
99027660,18846.542632,WEST,17,1,2,4,1,2,2,1,1,15,1,,,,1,2,3,5,8,2,2,2,2,2,0,3,3,3,3,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,36,8,8,2,1,2,5,35,1,1,0,0,0,0,0,0,2,1
99005370,34874.81984,WEST,17,1,2,4,1,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,61,1,1,0,0,0,0,0,0,2,1
99003890,145017.56336,SOUTH,13,1,3,2,,,,,,16,3,2,2,17,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,24,1,1,0,0,0,0,0,0,2,1
99043140,23595.153778,WEST,19,1,2,2,,,,,,1,3,2,3,15,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,18,2,0,0,0,0,0,1,0,2,2
99016610,18946.306365,WEST,17,1,2,3,,,,,,23,2,2,3,23,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,2,25,2,16,1,1,2,5,24,1,0,0,0,1,0,0,0,2,1
